strategy,gan_run_id,generation_run_id,num_rows,acc_mean,acc_std,prec_mean,prec_std,rec_mean,rec_std,f1_mean,f1_std,auc_mean,auc_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,gan_training_time_sec_mean,gan_training_time_sec_std,synthetic_generation_time_sec_mean,synthetic_generation_time_sec_std,classifier_training_time_sec_mean,classifier_training_time_sec_std,classifier_eval_time_sec_mean,classifier_eval_time_sec_std,ratio_mean,ratio_std,synthetic_class0_count_mean,synthetic_class0_count_std,synthetic_class1_count_mean,synthetic_class1_count_std,total_synthetic_count_mean,total_synthetic_count_std,balanced_dataset_size_mean,balanced_dataset_size_std,total_real_samples_mean,total_real_samples_std,real_class0_count_mean,real_class0_count_std,real_class1_count_mean,real_class1_count_std
dcgan,4,2,10,0.7358974358974358,0.06884985426716694,0.7923856252040287,0.05674819483855088,0.8894736842105262,0.17037427342182135,0.8222085843960845,0.08432710497541544,0.6042606516290727,0.08288467233366265,13.4,12.183595528414426,28.6,12.183595528414426,12.6,19.42266717008763,101.4,19.422667170087635,4.77926230430603,0.0,0.003094911575317383,0.0,0.37603466510772704,0.001775366447768193,0.11484041213989257,0.0012118801797621275,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,4,3,10,0.7455128205128205,0.02068239205756627,0.7790442070057557,0.04340152419021427,0.9236842105263158,0.0958551603069122,0.8398670365119063,0.02248372958636941,0.5927944862155388,0.0749025755256654,11.0,10.029955134495866,31.0,10.029955134495866,8.7,10.92748827498799,105.3,10.92748827498799,4.77926230430603,0.0,0.0036089420318603516,0.0,0.4502825975418091,0.00101976132248732,0.11838181018829345,0.0006408866230852187,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,4,4,10,0.7692307692307692,0.028523840334983317,0.7731354409109109,0.031175347967862508,0.9728070175438598,0.029991791223296066,0.8606340840253403,0.014047073086595243,0.5947368421052631,0.06685425489575889,9.1,6.5337584895678535,32.9,6.5337584895678535,3.1,3.419064199455752,110.9,3.419064199455752,4.77926230430603,0.0,0.0037109851837158203,0.0,0.5259417295455933,0.0029835041477090903,0.11931009292602539,0.0037741101421055255,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,4,5,10,0.7557692307692307,0.019747335641986365,0.7933402109943766,0.0440901258532117,0.9122807017543859,0.08115812986821318,0.8443521344178675,0.016717921924528662,0.6216165413533834,0.07656295497717033,13.9,9.565040512198577,28.1,9.565040512198577,10.0,9.252026804976301,104.0,9.252026804976301,4.77926230430603,0.0,0.0035283565521240234,0.0,0.639096474647522,0.0005977415628597656,0.12073206901550293,0.00024029399455312156,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,4,6,10,0.741025641025641,0.05904399456240745,0.8099816972576257,0.06366056140238718,0.8701754385964913,0.16587067537085629,0.8228487553801992,0.07155200197886785,0.6303258145363408,0.07938030236978863,16.4,12.354756169184402,25.6,12.354756169184402,14.8,18.90925699227762,99.2,18.90925699227762,4.77926230430603,0.0,0.0037186145782470703,0.0,0.7975072383880615,0.017208501117387847,0.12304558753967285,0.003622559939857464,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,5,1,10,0.7352564102564102,0.020077512517135666,0.7527050800002021,0.023701623699136826,0.9543859649122808,0.05815994545351149,0.8399951856605824,0.016008683193082955,0.5474310776942356,0.05025597787742648,5.9,6.220128616033595,36.1,6.220128616033595,5.2,6.63023378170031,108.8,6.63023378170031,4.817915916442871,0.0,0.0,0.0,0.2979058504104614,0.009723552181658143,0.11283187866210938,0.0012228989028447417,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,5,2,10,0.7467948717948718,0.019069839462363465,0.7872206608804568,0.036557822336852876,0.9052631578947368,0.08282857287096755,0.8381859839311984,0.020603269361773046,0.6109649122807017,0.06369407429981354,13.3,8.54458893101359,28.7,8.54458893101359,10.8,9.4424573072903,103.2,9.4424573072903,4.817915916442871,0.0,0.003131389617919922,0.0,0.3763058423995972,0.006560561284511647,0.11620180606842041,0.0016836501549118222,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,5,3,10,0.7416666666666667,0.021841955176154882,0.7690926790582091,0.02416218422418983,0.9289473684210525,0.06967474892038802,0.8392489907119041,0.02037039614379863,0.581140350877193,0.04700939545222358,9.8,6.4156059729381765,32.2,6.4156059729381765,8.1,7.942921376924236,105.9,7.942921376924237,4.817915916442871,0.0,0.0036003589630126953,0.0,0.45228235721588134,0.005545307353420764,0.11732463836669922,0.003538710078744148,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,5,4,10,0.7371794871794872,0.009065471553673694,0.7525238667989474,0.023444751231748134,0.9587719298245613,0.04884791506079246,0.8418235024635099,0.0075166909456751245,0.5472431077694234,0.04875089377806859,5.7,6.067124524847006,36.3,6.067124524847006,4.7,5.568662316930341,109.3,5.568662316930341,4.817915916442871,0.0,0.003786325454711914,0.0,0.5280614376068116,0.0046237828410081025,0.11967332363128662,0.0011823429698543178,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,5,5,10,0.7262820512820513,0.024835090548475023,0.7431981875670984,0.02571240291089166,0.9640350877192982,0.09628766406211454,0.8351546149187572,0.03172637029891981,0.5224937343358397,0.03924272049520622,3.4,7.269112738154499,38.6,7.269112738154498,4.1,10.976793703081057,109.9,10.976793703081059,4.817915916442871,0.0,0.003409862518310547,0.0,0.639293909072876,0.0025286941600642697,0.12037668228149415,0.0016106655234949566,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,5,6,10,0.7564102564102564,0.015169435341281078,0.777742218071439,0.038762727024867244,0.9429824561403508,0.06531996207414548,0.8494218689281867,0.010731365859789411,0.5964912280701755,0.06970843535315277,10.5,8.452810183601665,31.5,8.452810183601665,6.5,7.446475676452586,107.5,7.446475676452586,4.817915916442871,0.0,0.003733396530151367,0.0,0.7965916633605957,0.003091166965147575,0.12298712730407715,0.0009331075394301387,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,6,1,10,0.7442307692307693,0.019538141864266886,0.7611607909318054,0.02650344072058691,0.9526315789473685,0.06067233847645819,0.844291025601119,0.01574781603159535,0.5656015037593984,0.05254352492142369,7.5,6.5612498809297,34.5,6.5612498809297,5.4,6.916646586316233,108.6,6.916646586316233,4.789831638336182,0.0,0.0,0.0,0.29748694896697997,0.01041863899832393,0.11238391399383545,0.00163422414959796,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,6,2,10,0.7166666666666666,0.03657780158381309,0.7756527639671063,0.04371183045170085,0.8789473684210527,0.1364479253007071,0.8149221599857495,0.04343070227995506,0.5775689223057644,0.06906501516139867,11.6,11.110355529864918,30.4,11.110355529864918,13.8,15.555063484280609,100.2,15.55506348428061,4.789831638336182,0.0,0.00316619873046875,0.0,0.3761441707611084,0.0009798734433823341,0.11505320072174072,0.0012294715944720224,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,6,3,10,0.7506410256410256,0.01682615993385474,0.7547495315361423,0.022347817099945554,0.9789473684210526,0.029408867744281066,0.8516480769755104,0.007641591741946537,0.5549498746867169,0.04817480889671332,5.5,5.103920062069938,36.5,5.103920062069938,2.4,3.352610922848042,111.6,3.3526109228480423,4.789831638336182,0.0,0.0035881996154785156,0.0,0.44636585712432864,0.0016136038649834457,0.11695008277893067,0.0009614554235352681,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,6,4,10,0.7544871794871795,0.02329843826331572,0.7709248526330675,0.032037916745620454,0.9508771929824562,0.04823763889427198,0.8498494151780674,0.012569123136076318,0.5861528822055139,0.06701581105540504,9.3,7.321885003194191,32.7,7.321885003194191,5.6,5.499090833947008,108.4,5.499090833947008,4.789831638336182,0.0,0.0037462711334228516,0.0,0.5210816383361816,0.005818310824523009,0.11909589767456055,0.00105596690711556,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,6,5,10,0.7474358974358973,0.018176213947125437,0.745226471402378,0.01659310689667346,0.9956140350877192,0.00808731969937972,0.85223268657021,0.00837475624669722,0.5347117794486216,0.039313435315650846,3.1,3.5902646142032486,38.9,3.5902646142032486,0.5,0.9219544457292888,113.5,0.9219544457292888,4.789831638336182,0.0,0.0034301280975341797,0.0,0.6369253396987915,0.0028183037876973694,0.12149543762207031,0.0014248651325778042,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,6,6,10,0.7346153846153847,0.010013140610136738,0.7361307642120651,0.00815199633116038,0.9929824561403509,0.007647191129018721,0.8454299467348119,0.005088523829894031,0.513157894736842,0.01980782477772635,1.4,1.7999999999999998,40.6,1.8,0.8,0.8717797887081347,113.2,0.8717797887081347,4.789831638336182,0.0,0.0037178993225097656,0.0,0.7964397668838501,0.0030349687701682402,0.12414698600769043,0.0015878995678835677,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,7,1,10,0.7320512820512821,0.012429948352349554,0.752399997740852,0.030316575354716328,0.9526315789473685,0.07808495819041363,0.8375455896698295,0.017860440326242285,0.5429824561403509,0.054545980369524245,5.6,7.761443164772901,36.4,7.761443164772902,5.4,8.901685233707155,108.6,8.901685233707155,4.7940168380737305,0.0,0.0,0.0,0.297725772857666,0.008597004938060532,0.11124205589294434,0.0010515110744769207,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,7,2,10,0.7173076923076923,0.07406273883246693,0.7932951442155298,0.0482490434457727,0.8508771929824561,0.1849192714814226,0.8037014909632736,0.09143453573457778,0.6028195488721804,0.06876802623240362,14.9,11.776671855834312,27.1,11.776671855834312,17.0,21.080796948882174,97.0,21.080796948882174,4.7940168380737305,0.0,0.0030884742736816406,0.0,0.37440683841705324,0.00618286492677093,0.11495707035064698,0.0004219387090806446,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,7,3,10,0.7410256410256411,0.044706655831186395,0.7638995996203211,0.03397081449931855,0.9456140350877194,0.11878112898112812,0.8385978796106711,0.04799665298010823,0.5656641604010024,0.056749625299275935,7.8,8.669486720677297,34.2,8.669486720677297,6.2,13.541048703848604,107.8,13.541048703848606,4.7940168380737305,0.0,0.0035467147827148438,0.0,0.44928512573242185,0.007308970862419802,0.11639983654022217,0.0014741763506650545,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,7,4,10,0.7333333333333333,0.022969837009190905,0.7581798626535997,0.030921259168603804,0.9412280701754385,0.08621963693122092,0.8362219106685339,0.024691843621694253,0.5551378446115287,0.05738267510485793,7.1,8.055432949258531,34.9,8.055432949258531,6.7,9.829038610159184,107.3,9.829038610159184,4.7940168380737305,0.0,0.0038869380950927734,0.0,0.520574951171875,0.008434863199067274,0.11795494556427003,0.0023565279850103517,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,7,5,10,0.7410256410256411,0.020108188642766825,0.7453309025344821,0.022488206599060884,0.9833333333333332,0.017740130189611136,0.8475010019552716,0.008847917590422342,0.5333333333333333,0.04959842126457747,3.5,4.8218253804964775,38.5,4.8218253804964775,1.9,2.0223748416156684,112.1,2.0223748416156684,4.7940168380737305,0.0,0.003324747085571289,0.0,0.6271014451980591,0.0010349874777466472,0.12098617553710937,0.001166875719644327,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,7,6,10,0.7493589743589744,0.023192375019391715,0.7482827007250407,0.021409196343533367,0.9921052631578947,0.01070750492608219,0.8528259583276361,0.011048962487560618,0.5412907268170426,0.049384762958525674,3.8,4.489988864128729,38.2,4.48998886412873,0.9,1.2206555615733703,113.1,1.2206555615733703,4.7940168380737305,0.0,0.0037415027618408203,0.0,0.7861350536346435,0.0059892829620393235,0.12142395973205566,0.00045171010761704556,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,8,1,10,0.717948717948718,0.057263362651608446,0.7624900725326105,0.03561800441152823,0.9061403508771931,0.15489598769894714,0.8177171453380222,0.06572387766140572,0.556641604010025,0.052915898708265525,8.7,9.980480950335009,33.3,9.980480950335009,10.7,17.65814259767997,103.3,17.65814259767997,4.6824891567230225,0.0,0.0,0.0,0.29189066886901854,0.008815564475840513,0.10917904376983642,0.0009216425510997708,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,8,2,10,0.7371794871794872,0.040542021284210014,0.791984458278829,0.05283107953178176,0.8894736842105264,0.1405262062771985,0.8268756843047225,0.049511093025489894,0.606641604010025,0.0723139082299121,13.6,11.385956261992225,28.4,11.385956261992227,12.6,16.01998751560063,101.4,16.01998751560063,4.6824891567230225,0.0,0.003072977066040039,0.0,0.37008228302001955,0.004109396684945256,0.11324629783630372,0.00031995359722255677,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,8,3,10,0.7557692307692307,0.024061954332209562,0.7725022685051066,0.03593013883774376,0.9517543859649124,0.06242878367950206,0.8502584213608518,0.016667920043665154,0.5877819548872181,0.06796004620068137,9.4,7.876547467006087,32.6,7.876547467006087,5.5,7.116881339463234,108.5,7.116881339463234,4.6824891567230225,0.0,0.003555774688720703,0.0,0.4403172492980957,0.001818759515996102,0.1154552698135376,0.00028033574981392557,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,8,4,10,0.7423076923076922,0.033283987142941465,0.7670069401074839,0.038430891491046545,0.9412280701754385,0.09609568049174765,0.8404906075058737,0.03199011878865188,0.5718045112781954,0.0725244604466789,8.5,9.340770846134703,33.5,9.340770846134703,6.7,10.954907576059236,107.3,10.954907576059233,4.6824891567230225,0.0,0.0036826133728027344,0.0,0.5151426792144775,0.0005203632388712306,0.11813418865203858,0.0008627092197109096,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,8,5,10,0.75,0.025480265274809993,0.772086496371805,0.033324238299938955,0.9421052631578949,0.08221315448322793,0.8451385893629914,0.023529908708098454,0.5853383458646617,0.060796834199234366,9.6,8.027452896155792,32.4,8.027452896155792,6.6,9.372299611087985,107.4,9.372299611087985,4.6824891567230225,0.0,0.0034003257751464844,0.0,0.6283395051956177,0.0037949674491294257,0.12072827816009521,0.0008664705964542803,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,8,6,10,0.7782051282051281,0.02205724427446828,0.7874194422332738,0.03597561779842814,0.9605263157894737,0.044252625458348904,0.8636673945593533,0.010229469204771472,0.6219298245614036,0.06704623698974897,11.9,7.258787777583803,30.1,7.258787777583803,4.5,5.044799302251775,109.5,5.044799302251775,4.6824891567230225,0.0,0.003626585006713867,0.0,0.7966334342956543,0.003451857842667182,0.12363812923431397,0.0011206015847933439,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,9,1,10,0.7044871794871795,0.08115749171541996,0.7606138929703297,0.054871031541181024,0.9017543859649123,0.2090886584623099,0.8003648206882898,0.12039484671162139,0.5354010025062657,0.043633727122198505,7.1,11.7085438889727,34.9,11.708543888972704,11.2,23.836107064703327,102.8,23.83610706470333,4.834197759628296,0.0,0.0,0.0,0.2978604078292847,0.009023327551510665,0.11261553764343261,0.0015710984022974485,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,9,2,10,0.7487179487179487,0.020432535192960545,0.7564947632802965,0.0366228499860209,0.9754385964912281,0.041848633129391466,0.8503804809077092,0.005845219276700009,0.5543859649122806,0.07241264692529317,5.6,7.812809993849843,36.4,7.812809993849845,2.8,4.770744176750625,111.2,4.770744176750625,4.834197759628296,0.0,0.0031440258026123047,0.0,0.3750284194946289,0.0016619230990608754,0.11583571434020996,0.0008962122789506344,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,9,3,10,0.75,0.021452821193181433,0.7625869331184423,0.04381738082793504,0.9675438596491228,0.07202069570212635,0.8492065884333482,0.015807938584390675,0.5635338345864662,0.07515830659636435,6.7,9.022749026765624,35.3,9.022749026765624,3.7,8.210359310042406,110.3,8.210359310042405,4.834197759628296,0.0,0.003626108169555664,0.0,0.45080018043518066,0.0020722512884893277,0.11856739521026612,0.0007941482948159467,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,9,4,10,0.7512820512820513,0.024121650925931784,0.7670294557209119,0.0395604665175705,0.9578947368421054,0.07368421052631578,0.848461608854309,0.019029976794622806,0.5741854636591478,0.07221633924028904,8.0,8.717797887081348,34.0,8.717797887081348,4.8,8.4,109.2,8.4,4.834197759628296,0.0,0.0038912296295166016,0.0,0.5245726346969605,0.0011641195795959382,0.12058875560760499,0.0005236842619767041,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,9,5,10,0.7551282051282051,0.023950694477268466,0.7568206980121822,0.024215739993740618,0.9824561403508772,0.01881369349958529,0.8545274070883464,0.011310618091272664,0.5602756892230577,0.05419114940759576,5.8,5.134199061197374,36.2,5.134199061197375,2.0,2.1447610589527217,112.0,2.1447610589527217,4.834197759628296,0.0,0.003367185592651367,0.0,0.6390305995941162,0.0012910844788697011,0.12194187641143799,0.0015010908380287105,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,9,6,10,0.7564102564102565,0.032179231789772146,0.7596523232749618,0.037655594742794056,0.9815789473684211,0.028138622688325347,0.8553114640102727,0.01525823374641091,0.563408521303258,0.07709303329787129,6.1,7.449161026585477,35.9,7.449161026585477,2.1,3.207802986469088,111.9,3.2078029864690882,4.834197759628296,0.0,0.0037491321563720703,0.0,0.800006651878357,0.002625154548133915,0.12518000602722168,0.0013938602976431473,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,10,1,10,0.7352564102564103,0.02088012496782349,0.7577740184464512,0.019943986424760404,0.9412280701754385,0.06506028645890757,0.8378135438814155,0.019238522526301087,0.5587092731829575,0.040097362442983134,7.4,5.660388679233963,34.6,5.660388679233963,6.7,7.416872656315464,107.3,7.416872656315463,4.844269514083862,0.0,0.0,0.0,0.29903016090393064,0.008665256335464111,0.11274278163909912,0.0010004011148781117,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,10,2,10,0.7275641025641025,0.017729893187101713,0.8002056062933411,0.04485945926804531,0.8491228070175438,0.0978217674347414,0.8180675332456058,0.024614311590465725,0.6233709273182957,0.06943048584281672,16.7,9.757561170702441,25.3,9.757561170702441,17.2,11.15168148756052,96.8,11.151681487560518,4.844269514083862,0.0,0.004109859466552734,0.0,0.3736158609390259,0.0004688900827014041,0.11448731422424316,0.0007982650684883476,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
dcgan,10,3,10,0.7532051282051282,0.02738462738883824,0.7871511767578196,0.04253410900307636,0.919298245614035,0.08557016419829613,0.8437093869487651,0.023466240194949306,0.6108395989974937,0.07556736464294063,12.7,9.392017887546851,29.3,9.392017887546851,9.2,9.754998718605759,104.8,9.754998718605759,4.844269514083862,0.0,0.0038459300994873047,0.0,0.4480250835418701,0.0010264903983895214,0.11704206466674805,0.0006147752394877486,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
