strategy,strategy_display_name,strategy_index,gan_run_id,generation_run_id,classifier_run_id,ratio,acc,prec,rec,f1,auc,tn,fp,fn,tp,synthetic_class0_count,synthetic_class1_count,total_synthetic_count,balanced_dataset_size,total_real_samples,real_class0_count,real_class1_count,gan_training_time_sec,synthetic_generation_time_sec,classifier_training_time_sec,classifier_eval_time_sec,gan_seed,generation_seed,classifier_seed
wgan,WGAN-GP (classe 0),4,5,1,10,0.2692307692307692,0.75,0.7659574468085106,0.9473684210526315,0.8470588235294118,0.5808270676691729,9,33,6,108,0,0,0,546,546,147,399,22.4238498210907,0.0,0.2868480682373047,0.10847258567810059,40002029,40007025,45003034
wgan,WGAN-GP (classe 0),4,5,2,1,0.2697947214076246,0.7884615384615384,0.8347107438016529,0.8859649122807017,0.8595744680851064,0.7048872180451128,22,20,13,101,37,99,136,682,546,147,399,22.4238498210907,0.003017902374267578,0.3757302761077881,0.11358189582824707,40002029,40007026,45004025
wgan,WGAN-GP (classe 0),4,5,2,2,0.2697947214076246,0.7564102564102564,0.7714285714285715,0.9473684210526315,0.8503937007874016,0.5927318295739348,10,32,6,108,37,99,136,682,546,147,399,22.4238498210907,0.003017902374267578,0.37720704078674316,0.11349129676818848,40002029,40007026,45004026
wgan,WGAN-GP (classe 0),4,5,2,3,0.2697947214076246,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.5119047619047619,1,41,0,114,37,99,136,682,546,147,399,22.4238498210907,0.003017902374267578,0.3758838176727295,0.11365985870361328,40002029,40007026,45004027
wgan,WGAN-GP (classe 0),4,5,2,4,0.2697947214076246,0.7435897435897436,0.7466666666666667,0.9824561403508771,0.8484848484848485,0.5388471177944862,4,38,2,112,37,99,136,682,546,147,399,22.4238498210907,0.003017902374267578,0.37610650062561035,0.11302804946899414,40002029,40007026,45004028
wgan,WGAN-GP (classe 0),4,5,2,5,0.2697947214076246,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,37,99,136,682,546,147,399,22.4238498210907,0.003017902374267578,0.37520265579223633,0.11343050003051758,40002029,40007026,45004029
wgan,WGAN-GP (classe 0),4,5,2,6,0.2697947214076246,0.782051282051282,0.7941176470588235,0.9473684210526315,0.864,0.6403508771929824,14,28,6,108,37,99,136,682,546,147,399,22.4238498210907,0.003017902374267578,0.3760721683502197,0.11314272880554199,40002029,40007026,45004030
wgan,WGAN-GP (classe 0),4,5,2,7,0.2697947214076246,0.7628205128205128,0.7655172413793103,0.9736842105263158,0.8571428571428571,0.5820802005012531,8,34,3,111,37,99,136,682,546,147,399,22.4238498210907,0.003017902374267578,0.3763277530670166,0.11355137825012207,40002029,40007026,45004031
wgan,WGAN-GP (classe 0),4,5,2,8,0.2697947214076246,0.7371794871794872,0.8543689320388349,0.7719298245614035,0.8110599078341014,0.707393483709273,27,15,26,88,37,99,136,682,546,147,399,22.4238498210907,0.003017902374267578,0.36623549461364746,0.11106562614440918,40002029,40007026,45004032
wgan,WGAN-GP (classe 0),4,5,2,9,0.2697947214076246,0.7884615384615384,0.8188976377952756,0.9122807017543859,0.8630705394190872,0.6823308270676691,19,23,10,104,37,99,136,682,546,147,399,22.4238498210907,0.003017902374267578,0.37464022636413574,0.11294364929199219,40002029,40007026,45004033
wgan,WGAN-GP (classe 0),4,5,2,10,0.2697947214076246,0.75,0.7450980392156863,1.0,0.8539325842696629,0.5357142857142857,3,39,0,114,37,99,136,682,546,147,399,22.4238498210907,0.003017902374267578,0.3747830390930176,0.11343598365783691,40002029,40007026,45004034
wgan,WGAN-GP (classe 0),4,5,3,1,0.2698412698412698,0.7435897435897436,0.75,0.9736842105263158,0.8473282442748091,0.5463659147869675,5,37,3,111,74,199,273,819,546,147,399,22.4238498210907,0.0035295486450195312,0.4484724998474121,0.11586952209472656,40002029,40007027,45005025
wgan,WGAN-GP (classe 0),4,5,3,2,0.2698412698412698,0.7948717948717948,0.8153846153846154,0.9298245614035088,0.8688524590163934,0.6791979949874687,18,24,8,106,74,199,273,819,546,147,399,22.4238498210907,0.0035295486450195312,0.44821858406066895,0.11559033393859863,40002029,40007027,45005026
wgan,WGAN-GP (classe 0),4,5,3,3,0.2698412698412698,0.7243589743589743,0.7983193277310925,0.8333333333333334,0.8154506437768241,0.6309523809523809,18,24,19,95,74,199,273,819,546,147,399,22.4238498210907,0.0035295486450195312,0.4474806785583496,0.1153099536895752,40002029,40007027,45005027
wgan,WGAN-GP (classe 0),4,5,3,4,0.2698412698412698,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,74,199,273,819,546,147,399,22.4238498210907,0.0035295486450195312,0.446941614151001,0.1154019832611084,40002029,40007027,45005028
wgan,WGAN-GP (classe 0),4,5,3,5,0.2698412698412698,0.7628205128205128,0.808,0.8859649122807017,0.8451882845188284,0.6572681704260652,18,24,13,101,74,199,273,819,546,147,399,22.4238498210907,0.0035295486450195312,0.4478340148925781,0.11567330360412598,40002029,40007027,45005029
wgan,WGAN-GP (classe 0),4,5,3,6,0.2698412698412698,0.6987179487179487,0.8526315789473684,0.7105263157894737,0.7751196172248804,0.6885964912280703,28,14,33,81,74,199,273,819,546,147,399,22.4238498210907,0.0035295486450195312,0.4480409622192383,0.11555790901184082,40002029,40007027,45005030
wgan,WGAN-GP (classe 0),4,5,3,7,0.2698412698412698,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,74,199,273,819,546,147,399,22.4238498210907,0.0035295486450195312,0.44783568382263184,0.11525726318359375,40002029,40007027,45005031
wgan,WGAN-GP (classe 0),4,5,3,8,0.2698412698412698,0.7756410256410257,0.7724137931034483,0.9824561403508771,0.8648648648648649,0.5983709273182958,9,33,2,112,74,199,273,819,546,147,399,22.4238498210907,0.0035295486450195312,0.4471282958984375,0.11542105674743652,40002029,40007027,45005032
wgan,WGAN-GP (classe 0),4,5,3,9,0.2698412698412698,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.5119047619047619,1,41,0,114,74,199,273,819,546,147,399,22.4238498210907,0.0035295486450195312,0.44855523109436035,0.11574673652648926,40002029,40007027,45005033
wgan,WGAN-GP (classe 0),4,5,3,10,0.2698412698412698,0.7756410256410257,0.8110236220472441,0.9035087719298246,0.8547717842323651,0.6660401002506265,18,24,11,103,74,199,273,819,546,147,399,22.4238498210907,0.0035295486450195312,0.44794225692749023,0.11585712432861328,40002029,40007027,45005034
wgan,WGAN-GP (classe 0),4,5,4,1,0.2688284518828452,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,110,300,410,956,546,147,399,22.4238498210907,0.003658771514892578,0.5237991809844971,0.11791300773620605,40002029,40007028,45006025
wgan,WGAN-GP (classe 0),4,5,4,2,0.2688284518828452,0.7756410256410257,0.7969924812030075,0.9298245614035088,0.8582995951417004,0.6434837092731829,15,27,8,106,110,300,410,956,546,147,399,22.4238498210907,0.003658771514892578,0.522646427154541,0.11772942543029785,40002029,40007028,45006026
wgan,WGAN-GP (classe 0),4,5,4,3,0.2688284518828452,0.7628205128205128,0.7894736842105263,0.9210526315789473,0.8502024291497976,0.6271929824561404,14,28,9,105,110,300,410,956,546,147,399,22.4238498210907,0.003658771514892578,0.5230967998504639,0.11807513236999512,40002029,40007028,45006027
wgan,WGAN-GP (classe 0),4,5,4,4,0.2688284518828452,0.7564102564102564,0.7638888888888888,0.9649122807017544,0.8527131782945736,0.5776942355889725,8,34,4,110,110,300,410,956,546,147,399,22.4238498210907,0.003658771514892578,0.5235483646392822,0.11790943145751953,40002029,40007028,45006028
wgan,WGAN-GP (classe 0),4,5,4,5,0.2688284518828452,0.7243589743589743,0.8446601941747572,0.7631578947368421,0.8018433179723502,0.6911027568922306,26,16,27,87,110,300,410,956,546,147,399,22.4238498210907,0.003658771514892578,0.524470329284668,0.11688446998596191,40002029,40007028,45006029
wgan,WGAN-GP (classe 0),4,5,4,6,0.2688284518828452,0.75,0.7450980392156863,1.0,0.8539325842696629,0.5357142857142857,3,39,0,114,110,300,410,956,546,147,399,22.4238498210907,0.003658771514892578,0.5231356620788574,0.11649298667907715,40002029,40007028,45006030
wgan,WGAN-GP (classe 0),4,5,4,7,0.2688284518828452,0.75,0.7777777777777778,0.9210526315789473,0.8433734939759037,0.6033834586466165,12,30,9,105,110,300,410,956,546,147,399,22.4238498210907,0.003658771514892578,0.5247504711151123,0.11655473709106445,40002029,40007028,45006031
wgan,WGAN-GP (classe 0),4,5,4,8,0.2688284518828452,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.5119047619047619,1,41,0,114,110,300,410,956,546,147,399,22.4238498210907,0.003658771514892578,0.524585485458374,0.11738395690917969,40002029,40007028,45006032
wgan,WGAN-GP (classe 0),4,5,4,9,0.2688284518828452,0.7435897435897436,0.7402597402597403,1.0,0.8507462686567164,0.5238095238095238,2,40,0,114,110,300,410,956,546,147,399,22.4238498210907,0.003658771514892578,0.5268189907073975,0.11772871017456055,40002029,40007028,45006033
wgan,WGAN-GP (classe 0),4,5,4,10,0.2688284518828452,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,110,300,410,956,546,147,399,22.4238498210907,0.003658771514892578,0.5275826454162598,0.11972379684448242,40002029,40007028,45006034
wgan,WGAN-GP (classe 0),4,5,5,1,0.2692307692307692,0.782051282051282,0.8125,0.9122807017543859,0.859504132231405,0.6704260651629073,18,24,10,104,147,399,546,1092,546,147,399,22.4238498210907,0.0033054351806640625,0.6465606689453125,0.1228022575378418,40002029,40007029,45007025
wgan,WGAN-GP (classe 0),4,5,5,2,0.2692307692307692,0.8333333333333334,0.8188405797101449,0.9912280701754386,0.8968253968253969,0.6979949874686717,17,25,1,113,147,399,546,1092,546,147,399,22.4238498210907,0.0033054351806640625,0.6434211730957031,0.12143707275390625,40002029,40007029,45007026
wgan,WGAN-GP (classe 0),4,5,5,3,0.2692307692307692,0.7371794871794872,0.8762886597938144,0.7456140350877193,0.8056872037914692,0.7299498746867167,30,12,29,85,147,399,546,1092,546,147,399,22.4238498210907,0.0033054351806640625,0.6441988945007324,0.12178349494934082,40002029,40007029,45007027
wgan,WGAN-GP (classe 0),4,5,5,4,0.2692307692307692,0.6538461538461539,0.8571428571428571,0.631578947368421,0.7272727272727273,0.6729323308270677,30,12,42,72,147,399,546,1092,546,147,399,22.4238498210907,0.0033054351806640625,0.6428389549255371,0.12043285369873047,40002029,40007029,45007028
wgan,WGAN-GP (classe 0),4,5,5,5,0.2692307692307692,0.7884615384615384,0.8,0.9473684210526315,0.8674698795180723,0.6522556390977443,15,27,6,108,147,399,546,1092,546,147,399,22.4238498210907,0.0033054351806640625,0.6435949802398682,0.12147808074951172,40002029,40007029,45007029
wgan,WGAN-GP (classe 0),4,5,5,6,0.2692307692307692,0.7371794871794872,0.8016528925619835,0.8508771929824561,0.825531914893617,0.6397243107769424,18,24,17,97,147,399,546,1092,546,147,399,22.4238498210907,0.0033054351806640625,0.6485428810119629,0.12135076522827148,40002029,40007029,45007030
wgan,WGAN-GP (classe 0),4,5,5,7,0.2692307692307692,0.8076923076923077,0.8088235294117647,0.9649122807017544,0.88,0.6729323308270676,16,26,4,110,147,399,546,1092,546,147,399,22.4238498210907,0.0033054351806640625,0.6429519653320312,0.1217794418334961,40002029,40007029,45007031
wgan,WGAN-GP (classe 0),4,5,5,8,0.2692307692307692,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.5119047619047619,1,41,0,114,147,399,546,1092,546,147,399,22.4238498210907,0.0033054351806640625,0.6559896469116211,0.12182784080505371,40002029,40007029,45007032
wgan,WGAN-GP (classe 0),4,5,5,9,0.2692307692307692,0.7371794871794872,0.8173913043478261,0.8245614035087719,0.8209606986899564,0.6622807017543859,21,21,20,94,147,399,546,1092,546,147,399,22.4238498210907,0.0033054351806640625,0.6509175300598145,0.12086224555969238,40002029,40007029,45007033
wgan,WGAN-GP (classe 0),4,5,5,10,0.2692307692307692,0.7948717948717948,0.8059701492537313,0.9473684210526315,0.8709677419354839,0.6641604010025062,16,26,6,108,147,399,546,1092,546,147,399,22.4238498210907,0.0033054351806640625,0.6430413722991943,0.12127375602722168,40002029,40007029,45007034
wgan,WGAN-GP (classe 0),4,5,6,1,0.26886446886446885,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,220,599,819,1365,546,147,399,22.4238498210907,0.003696441650390625,0.8115453720092773,0.12157773971557617,40002029,40007030,45008025
wgan,WGAN-GP (classe 0),4,5,6,2,0.26886446886446885,0.7948717948717948,0.8059701492537313,0.9473684210526315,0.8709677419354839,0.6641604010025062,16,26,6,108,220,599,819,1365,546,147,399,22.4238498210907,0.003696441650390625,0.8244562149047852,0.12418127059936523,40002029,40007030,45008026
wgan,WGAN-GP (classe 0),4,5,6,3,0.26886446886446885,0.7756410256410257,0.7762237762237763,0.9736842105263158,0.8638132295719845,0.605889724310777,10,32,3,111,220,599,819,1365,546,147,399,22.4238498210907,0.003696441650390625,0.8093199729919434,0.12418937683105469,40002029,40007030,45008027
wgan,WGAN-GP (classe 0),4,5,6,4,0.26886446886446885,0.7692307692307693,0.7635135135135135,0.9912280701754386,0.8625954198473282,0.5789473684210527,7,35,1,113,220,599,819,1365,546,147,399,22.4238498210907,0.003696441650390625,0.8040990829467773,0.1216421127319336,40002029,40007030,45008028
wgan,WGAN-GP (classe 0),4,5,6,5,0.26886446886446885,0.8012820512820513,0.7943262411347518,0.9824561403508771,0.8784313725490196,0.6459899749373433,13,29,2,112,220,599,819,1365,546,147,399,22.4238498210907,0.003696441650390625,0.8040685653686523,0.12179970741271973,40002029,40007030,45008029
wgan,WGAN-GP (classe 0),4,5,6,6,0.26886446886446885,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,220,599,819,1365,546,147,399,22.4238498210907,0.003696441650390625,0.8030264377593994,0.12186145782470703,40002029,40007030,45008030
wgan,WGAN-GP (classe 0),4,5,6,7,0.26886446886446885,0.7948717948717948,0.8106060606060606,0.9385964912280702,0.8699186991869918,0.6716791979949874,17,25,7,107,220,599,819,1365,546,147,399,22.4238498210907,0.003696441650390625,0.8041172027587891,0.12456917762756348,40002029,40007030,45008031
wgan,WGAN-GP (classe 0),4,5,6,8,0.26886446886446885,0.7692307692307693,0.7671232876712328,0.9824561403508771,0.8615384615384616,0.5864661654135338,8,34,2,112,220,599,819,1365,546,147,399,22.4238498210907,0.003696441650390625,0.8046951293945312,0.12186074256896973,40002029,40007030,45008032
wgan,WGAN-GP (classe 0),4,5,6,9,0.26886446886446885,0.8076923076923077,0.868421052631579,0.868421052631579,0.868421052631579,0.7556390977443609,27,15,15,99,220,599,819,1365,546,147,399,22.4238498210907,0.003696441650390625,0.8203277587890625,0.12212538719177246,40002029,40007030,45008033
wgan,WGAN-GP (classe 0),4,5,6,10,0.26886446886446885,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,220,599,819,1365,546,147,399,22.4238498210907,0.003696441650390625,0.8074746131896973,0.12204766273498535,40002029,40007030,45008034
wgan,WGAN-GP (classe 0),4,6,1,1,0.2692307692307692,0.782051282051282,0.7777777777777778,0.9824561403508771,0.8682170542635659,0.6102756892230576,10,32,2,112,0,0,0,546,546,147,399,22.492514848709106,0.0,0.31024932861328125,0.11327934265136719,40002030,40008025,46003025
wgan,WGAN-GP (classe 0),4,6,1,2,0.2692307692307692,0.6282051282051282,0.868421052631579,0.5789473684210527,0.6947368421052632,0.6704260651629073,32,10,48,66,0,0,0,546,546,147,399,22.492514848709106,0.0,0.29276371002197266,0.108612060546875,40002030,40008025,46003026
wgan,WGAN-GP (classe 0),4,6,1,3,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,22.492514848709106,0.0,0.28819704055786133,0.1103827953338623,40002030,40008025,46003027
wgan,WGAN-GP (classe 0),4,6,1,4,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,22.492514848709106,0.0,0.2887766361236572,0.10857510566711426,40002030,40008025,46003028
wgan,WGAN-GP (classe 0),4,6,1,5,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,22.492514848709106,0.0,0.30494117736816406,0.11046600341796875,40002030,40008025,46003029
wgan,WGAN-GP (classe 0),4,6,1,6,0.2692307692307692,0.7564102564102564,0.7676056338028169,0.956140350877193,0.8515625,0.5852130325814536,9,33,5,109,0,0,0,546,546,147,399,22.492514848709106,0.0,0.2888622283935547,0.11037707328796387,40002030,40008025,46003030
wgan,WGAN-GP (classe 0),4,6,1,7,0.2692307692307692,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.5119047619047619,1,41,0,114,0,0,0,546,546,147,399,22.492514848709106,0.0,0.30510592460632324,0.11114954948425293,40002030,40008025,46003031
wgan,WGAN-GP (classe 0),4,6,1,8,0.2692307692307692,0.7435897435897436,0.7890625,0.8859649122807017,0.8347107438016529,0.6215538847117794,15,27,13,101,0,0,0,546,546,147,399,22.492514848709106,0.0,0.28835606575012207,0.11099672317504883,40002030,40008025,46003032
wgan,WGAN-GP (classe 0),4,6,1,9,0.2692307692307692,0.7371794871794872,0.738562091503268,0.9912280701754386,0.846441947565543,0.5194235588972431,2,40,1,113,0,0,0,546,546,147,399,22.492514848709106,0.0,0.28852152824401855,0.10893535614013672,40002030,40008025,46003033
wgan,WGAN-GP (classe 0),4,6,1,10,0.2692307692307692,0.6666666666666666,0.8604651162790697,0.6491228070175439,0.74,0.681704260651629,30,12,40,74,0,0,0,546,546,147,399,22.492514848709106,0.0,0.2892477512359619,0.11059331893920898,40002030,40008025,46003034
wgan,WGAN-GP (classe 0),4,6,2,1,0.2697947214076246,0.7564102564102564,0.7602739726027398,0.9736842105263158,0.8538461538461538,0.5701754385964912,7,35,3,111,37,99,136,682,546,147,399,22.492514848709106,0.00301361083984375,0.3753366470336914,0.11365342140197754,40002030,40008026,46004025
wgan,WGAN-GP (classe 0),4,6,2,2,0.2697947214076246,0.75,0.7483443708609272,0.9912280701754386,0.8528301886792453,0.543233082706767,4,38,1,113,37,99,136,682,546,147,399,22.492514848709106,0.00301361083984375,0.37580251693725586,0.11355280876159668,40002030,40008026,46004026
wgan,WGAN-GP (classe 0),4,6,2,3,0.2697947214076246,0.7307692307692307,0.7337662337662337,0.9912280701754386,0.8432835820895522,0.5075187969924811,1,41,1,113,37,99,136,682,546,147,399,22.492514848709106,0.00301361083984375,0.37532591819763184,0.11377358436584473,40002030,40008026,46004027
wgan,WGAN-GP (classe 0),4,6,2,4,0.2697947214076246,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,37,99,136,682,546,147,399,22.492514848709106,0.00301361083984375,0.376354455947876,0.11294889450073242,40002030,40008026,46004028
wgan,WGAN-GP (classe 0),4,6,2,5,0.2697947214076246,0.7564102564102564,0.7567567567567568,0.9824561403508771,0.8549618320610687,0.5626566416040101,6,36,2,112,37,99,136,682,546,147,399,22.492514848709106,0.00301361083984375,0.37673473358154297,0.11325860023498535,40002030,40008026,46004029
wgan,WGAN-GP (classe 0),4,6,2,6,0.2697947214076246,0.7307692307692307,0.7465753424657534,0.956140350877193,0.8384615384615385,0.537593984962406,5,37,5,109,37,99,136,682,546,147,399,22.492514848709106,0.00301361083984375,0.37577152252197266,0.11360692977905273,40002030,40008026,46004030
wgan,WGAN-GP (classe 0),4,6,2,7,0.2697947214076246,0.7628205128205128,0.7655172413793103,0.9736842105263158,0.8571428571428571,0.5820802005012531,8,34,3,111,37,99,136,682,546,147,399,22.492514848709106,0.00301361083984375,0.37595415115356445,0.11341309547424316,40002030,40008026,46004031
wgan,WGAN-GP (classe 0),4,6,2,8,0.2697947214076246,0.7371794871794872,0.738562091503268,0.9912280701754386,0.846441947565543,0.5194235588972431,2,40,1,113,37,99,136,682,546,147,399,22.492514848709106,0.00301361083984375,0.375927209854126,0.11336898803710938,40002030,40008026,46004032
wgan,WGAN-GP (classe 0),4,6,2,9,0.2697947214076246,0.7307692307692307,0.8913043478260869,0.7192982456140351,0.7961165048543689,0.7406015037593985,32,10,32,82,37,99,136,682,546,147,399,22.492514848709106,0.00301361083984375,0.37546277046203613,0.1130228042602539,40002030,40008026,46004033
wgan,WGAN-GP (classe 0),4,6,2,10,0.2697947214076246,0.6410256410256411,0.7685185185185185,0.7280701754385965,0.7477477477477478,0.5664160401002506,17,25,31,83,37,99,136,682,546,147,399,22.492514848709106,0.00301361083984375,0.375899076461792,0.11331605911254883,40002030,40008026,46004034
wgan,WGAN-GP (classe 0),4,6,3,1,0.2698412698412698,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,74,199,273,819,546,147,399,22.492514848709106,0.0035200119018554688,0.4485163688659668,0.1169896125793457,40002030,40008027,46005025
